00014807020,2022-01-05 12:24:00, 205874535,168.0454730175102,74.21897308534452
00010978060,2022-01-04 19:47:30, 205784566,281.5613311403536,40.73058662768009
00011439003,2022-01-03 13:28:56, 205436647,183.62007173026174,72.13758661855584
00014941021,2021-12-28 20:25:15, 204770426,283.54437191345875,46.96008333840566
03110925033,2021-12-28 14:10:12, 204757164,189.20508254240937,58.00157401159588
03103470003,2021-12-26 21:01:31, 204536423,286.98269405540384,79.73819463605186
00014969083,2021-12-23 11:29:43, 204130286,127.89928123653019,86.78488943003292
00032619068,2021-12-22 12:36:32, 203981721,160.05691582477547,40.08584760422168
00014969066,2021-12-22 3:43:01, 203935225,25.246276600185965,65.71546591740673
00013908036,2021-12-20 5:14:52, 203663251,48.321912906375196,49.62884697383558
03103247004,2021-12-19 21:53:20, 203613275,296.7346659070878,56.2602685673379
00014935011,2021-12-18 9:47:20, 203445655,113.7674922857081,72.05054840947524
00096066254,2021-12-17 2:53:35, 203201338,191.04064528712476,80.34197861687163
03110930010,2021-12-16 4:41:54, 203016290,34.914670989832395,52.713530804598456
03104083001,2021-12-15 22:23:31, 202936879,301.0210116329556,50.029252132228414
00031306077,2021-12-11 12:16:40, 202016297,144.30657179481094,20.268441377574952
03104366002,2021-12-11 8:37:51, 202010508,89.3383998723211,42.31894527459185
03103123002,2021-12-11 3:27:22, 201969954,10.71706632945819,70.23345567442455
00095945039,2021-12-10 20:53:48, 201915290,91.38890730423043,76.39801206420358
00095940010,2021-12-10 13:25:16, 201842885,161.17936270143966,54.47739369342084
03103060005,2021-12-09 22:54:54, 201772319,302.06572891529714,13.18898872325188
00095942014,2021-12-09 14:43:40, 201729080,177.34515430000405,67.96640842075082
00056800024,2021-12-08 0:30:38, 201513704,324.6733515339928,22.694558487273255
00014857015,2021-12-07 11:02:01, 201365932,122.00718977181782,55.60282607939597
03102905003,2021-12-05 21:58:48, 201146263,285.5273852662344,46.955011696264755
00014941003,2021-12-05 18:00:19, 201125498,224.3481302408319,27.972567355920308
03104167004,2021-12-05 2:52:12, 201075816,357.8810455271754,42.58010442907234
03103908001,2021-12-04 15:56:17, 201006908,191.37632971884824,59.169708612950515
00095806001,2021-12-01 21:02:38, 200530228,266.36394941318315,38.803159342599876
00083653001,2021-11-29 1:30:02, 200153880,330.04756244364853,22.248668993824342
03104038001,2021-11-28 18:01:55, 200063645,219.17028296698572,50.57741974685061
03104038001,2021-11-28 17:53:16, 200053561,215.9630969289733,45.91764581978055
03108750001,2021-11-28 14:02:59, 200040923,158.47872008742453,52.92896062508309
00031306075,2021-11-28 9:02:21, 199952696,83.70697921105533,21.91404489672856
03103240001,2021-11-27 16:29:04, 199583879,186.4897714646686,86.9344019366684
00076643009,2021-11-27 16:20:14, 199578699,191.26933825784405,61.542688001150374
00014920013,2021-11-27 0:40:13, 199374428,315.05638284773767,74.45530372190434
00013509075,2021-11-26 21:24:03, 199341278,267.87793355754155,40.37406460600587
00021473001,2021-11-23 21:45:50, 198819082,270.57704485326485,50.868613070579364
03104548001,2021-11-21 22:08:24, 198540439,272.55444621618204,68.2592949816752
00031306074,2021-11-20 16:39:37, 198407104,189.99240567249856,50.995673903420155
00083759001,2021-11-20 7:39:06, 198385399,53.76783045810769,27.392200555596567
00013975010,2021-11-20 6:43:37, 198377378,41.03461448395397,14.592270571569548
00049890004,2021-11-20 6:02:44, 198376223,30.84181377180358,30.659051526496174
00034599009,2021-11-19 20:11:21, 198287814,241.58757924381746,44.33357985049942
00014892002,2021-11-19 19:42:11, 198287649,234.82977075360833,33.69475424298842
00014919001,2021-11-18 8:00:51, 198148207,57.57141128682475,12.225430851883765
03111051009,2021-11-17 18:26:46, 198054809,212.80798554692447,44.75964406257379
00035344123,2021-11-17 13:28:08, 198046488,138.40003527016188,46.69672094462247
00014217026,2021-11-17 5:23:23, 198021897,17.9784464245406,33.78665526361677
00041514019,2021-11-16 22:50:13, 197926278,276.0779104673028,74.94830917861499
00048750211,2021-11-16 6:22:55, 197829370,318.1527544991021,89.04423037772665
00034758121,2021-11-16 2:16:47, 197791870,330.2706980995703,22.25356748330385
00059158042,2021-11-13 13:45:52, 197234114,139.14400123484018,11.429509378648309
03111055028,2021-11-12 19:21:55, 196952716,223.3361460591162,73.78381262621805
00013840026,2021-11-12 6:48:01, 196916681,34.053750144483466,9.547362521517547
00035344122,2021-11-12 6:22:00, 196915916,31.020763420017676,85.25866196788428
00014889002,2021-11-11 17:17:21, 196826494,190.55127498096945,65.14540033201315
03110931021,2021-11-11 11:08:03, 196820068,97.27899623215586,23.66791805508033
03110973032,2021-11-07 22:43:10, 196111091,267.5309293563257,50.86784663956894
00014911002,2021-11-06 14:44:53, 195970526,328.1721282467807,80.74314005566683
00014911002,2021-11-06 6:52:54, 195906828,35.22246685777361,87.16453061443569
00076159003,2021-11-05 17:09:10, 195752008,180.10531536883246,70.02445406396416
00031888014,2021-11-03 1:34:44, 195029333,305.649348851888,7.713318385510968
03110973029,2021-11-02 13:59:23, 194849668,130.6564248459291,51.719657145937454
00076408006,2021-11-02 2:09:43, 194690081,308.39807305057707,84.31893480526294
03110931017,2021-11-01 20:33:14, 194537726,230.16817749579147,75.49838297666238
03110973028,2021-11-01 7:24:56, 194488454,32.97240978876824,65.72501404869375
03110973028,2021-11-01 7:18:36, 194488393,29.447196388719856,65.71222884698649
03110973028,2021-11-01 7:17:45, 194488393,29.447196388719856,65.71222884698649
00013674008,2021-10-30 19:39:18, 194297475,187.765948183313,88.2262378700915
